CUSTOMER_KEY,End Datetime,General Supply KWH,Off Peak KWH
8145997,25/05/2013 14:59,0.153,0
8145997,25/05/2013 15:29,0.395,0
8145997,25/05/2013 15:59,0.349,0
8145997,25/05/2013 16:29,0.263,0
8145997,25/05/2013 16:59,0.925,0
8145997,25/05/2013 17:29,0.839,0
8145997,25/05/2013 17:59,0.927,0
8145997,25/05/2013 18:29,1.866,0
8145997,25/05/2013 18:59,0.689,0
8145997,25/05/2013 19:29,0.562,0
8145997,25/05/2013 19:59,0.404,0
8145997,25/05/2013 20:29,0.47,0
8145997,25/05/2013 20:59,0.422,0
8145997,25/05/2013 21:29,0.512,0
8145997,25/05/2013 21:59,0.351,0
8145997,25/05/2013 22:29,0.363,2.029
8145997,25/05/2013 22:59,0.298,2.517
8145997,25/05/2013 23:29,0.3,0.689
8145997,25/05/2013 23:59,0.328,0
8145997,26/05/2013 00:29,0.308,0.753
8145997,26/05/2013 00:59,0.293,0.196
8145997,26/05/2013 01:29,0.273,0
8145997,26/05/2013 01:59,0.247,0
8145997,26/05/2013 02:29,0.308,0
8145997,26/05/2013 02:59,0.281,0
8145997,26/05/2013 03:29,0.063,0
8145997,26/05/2013 03:59,0.073,0
8145997,26/05/2013 04:29,0.107,0
8145997,26/05/2013 04:59,0.134,0.026
8145997,26/05/2013 05:29,0.09,0.803
8145997,26/05/2013 05:59,0.057,0
8145997,26/05/2013 06:29,0.071,0
8145997,26/05/2013 06:59,0.087,0
8145997,26/05/2013 07:29,0.179,0
8145997,26/05/2013 07:59,0.361,0
8145997,26/05/2013 08:29,0.088,1.022
8145997,26/05/2013 08:59,0.153,0
8145997,26/05/2013 09:29,0.105,0.931
8145997,26/05/2013 09:59,0.283,0
8145997,26/05/2013 10:29,0.136,0.741
8145997,26/05/2013 10:59,0.062,0.076
8145997,26/05/2013 11:29,0.113,0
8145997,26/05/2013 11:59,0.121,0
8145997,26/05/2013 12:29,0.196,0
8145997,26/05/2013 12:59,0.25,0
8145997,26/05/2013 13:29,0.119,0
8145997,26/05/2013 13:59,0.141,0.322
8145997,26/05/2013 14:29,0.129,0.396
8145997,26/05/2013 14:59,0.221,0
8145997,26/05/2013 15:29,0.184,0
8145997,26/05/2013 15:59,0.205,0
8145997,26/05/2013 16:29,0.211,0
8145997,26/05/2013 16:59,0.252,0
8145997,26/05/2013 17:29,0.296,0
8145997,26/05/2013 17:59,0.47,0
8145997,26/05/2013 18:29,0.355,0
8145997,26/05/2013 18:59,0.41,0
8145997,26/05/2013 19:29,0.508,0
8145997,26/05/2013 19:59,0.706,0
8145997,26/05/2013 20:29,0.688,0
8145997,26/05/2013 20:59,0.737,0
8145997,26/05/2013 21:29,0.423,0
8145997,26/05/2013 21:59,0.431,0
8145997,26/05/2013 22:29,0.398,0
8145997,26/05/2013 22:59,0.378,0.785
8145997,26/05/2013 23:29,0.381,2.487
8145997,26/05/2013 23:59,0.41,2.51
8145997,27/05/2013 00:29,0.374,1.067
8145997,27/05/2013 00:59,0.376,0
8145997,27/05/2013 01:29,0.339,1.033
8145997,27/05/2013 01:59,0.34,0
8145997,27/05/2013 02:29,0.211,0
8145997,27/05/2013 02:59,0.16,0
8145997,27/05/2013 03:29,0.146,0
8145997,27/05/2013 03:59,0.121,0
8145997,27/05/2013 04:29,0.128,0
8145997,27/05/2013 04:59,0.139,0
8145997,27/05/2013 05:29,0.121,0.118
8145997,27/05/2013 05:59,0.3,0.774
8145997,27/05/2013 06:29,0.343,0
8145997,27/05/2013 06:59,0.16,0
8145997,27/05/2013 07:29,0.201,0
8145997,27/05/2013 07:59,0.115,0
8145997,27/05/2013 08:29,0.126,0
8145997,27/05/2013 08:59,0.346,0
8145997,27/05/2013 09:29,0.216,0
8145997,27/05/2013 09:59,0.216,0
8145997,27/05/2013 10:29,0.155,0
8145997,27/05/2013 10:59,0.251,0
8145997,27/05/2013 11:29,0.918,0
8145997,27/05/2013 11:59,0.759,0
8145997,27/05/2013 12:29,0.325,0
8145997,27/05/2013 12:59,0.528,0
8145997,27/05/2013 13:29,0.669,0
8145997,27/05/2013 13:59,0.337,0
8145997,27/05/2013 14:29,0.232,0
8145997,27/05/2013 14:59,0.29,0
8145997,27/05/2013 15:29,0.314,0
8145997,27/05/2013 15:59,0.308,0
8145997,27/05/2013 16:29,0.318,0
8145997,27/05/2013 16:59,0.35,0
8145997,27/05/2013 17:29,0.405,0
8145997,27/05/2013 17:59,0.238,0
8145997,27/05/2013 18:29,0.328,0
8145997,27/05/2013 18:59,0.399,0
8145997,27/05/2013 19:29,0.434,0
8145997,27/05/2013 19:59,1.024,0
8145997,27/05/2013 20:29,0.516,0
8145997,27/05/2013 20:59,0.449,0
8145997,27/05/2013 21:29,0.429,0
8145997,27/05/2013 21:59,0.439,0
8145997,27/05/2013 22:29,0.342,0.882
8145997,27/05/2013 22:59,0.381,2.521
8145997,27/05/2013 23:29,0.398,2.516
8145997,27/05/2013 23:59,0.385,2.501
8145997,28/05/2013 00:29,0.334,1.03
8145997,28/05/2013 00:59,0.308,0
8145997,28/05/2013 01:29,0.288,1.056
8145997,28/05/2013 01:59,0.276,0
8145997,28/05/2013 02:29,0.372,0
8145997,28/05/2013 02:59,0.309,0
8145997,28/05/2013 03:29,0.075,0
8145997,28/05/2013 03:59,0.096,0
8145997,28/05/2013 04:29,0.059,0
8145997,28/05/2013 04:59,0.183,0
8145997,28/05/2013 05:29,0.177,0
8145997,28/05/2013 05:59,0.364,0.802
8145997,28/05/2013 06:29,0.127,0.085
8145997,28/05/2013 06:59,0.146,0
8145997,28/05/2013 07:29,0.129,0
8145997,28/05/2013 07:59,0.134,0
8145997,28/05/2013 08:29,0.155,0
8145997,28/05/2013 08:59,0.071,0
8145997,28/05/2013 09:29,0.157,0
8145997,28/05/2013 09:59,0.243,0
8145997,28/05/2013 10:29,0.146,0
8145997,28/05/2013 10:59,0.149,0
8145997,28/05/2013 11:29,0.538,0
8145997,28/05/2013 11:59,0.397,0
8145997,28/05/2013 12:29,0.434,0
8145997,28/05/2013 12:59,0.371,0
8145997,28/05/2013 13:29,0.334,0
8145997,28/05/2013 13:59,0.408,0
8145997,28/05/2013 14:29,0.394,0
8145997,28/05/2013 14:59,0.296,0
8145997,28/05/2013 15:29,0.296,0
8145997,28/05/2013 15:59,0.543,0
8145997,28/05/2013 16:29,0.485,0
8145997,28/05/2013 16:59,0.532,0
8145997,28/05/2013 17:29,0.548,0
8145997,28/05/2013 17:59,0.752,0
8145997,28/05/2013 18:29,0.808,0
8145997,28/05/2013 18:59,0.526,0
8145997,28/05/2013 19:29,0.604,0
8145997,28/05/2013 19:59,0.584,0
8145997,28/05/2013 20:29,0.442,0
8145997,28/05/2013 20:59,0.369,0
8145997,28/05/2013 21:29,0.41,0
8145997,28/05/2013 21:59,0.453,0
8145997,28/05/2013 22:29,0.434,0
8145997,28/05/2013 22:59,0.347,0.978
8145997,28/05/2013 23:29,0.304,2.517
8145997,28/05/2013 23:59,0.248,2.515
8145997,29/05/2013 00:29,0.267,2.505
8145997,29/05/2013 00:59,0.338,2.353
8145997,29/05/2013 01:29,0.281,0
8145997,29/05/2013 01:59,0.193,0.243
8145997,29/05/2013 02:29,0.094,0.806
8145997,29/05/2013 02:59,0.12,0
8145997,29/05/2013 03:29,0.207,0
8145997,29/05/2013 03:59,0.124,0
8145997,29/05/2013 04:29,0.096,0
8145997,29/05/2013 04:59,0.09,0
8145997,29/05/2013 05:29,0.156,0
8145997,29/05/2013 05:59,0.422,0.631
8145997,29/05/2013 06:29,0.167,0.263
8145997,29/05/2013 06:59,0.199,0.926
8145997,29/05/2013 07:29,0.09,0
8145997,29/05/2013 07:59,0.084,0
8145997,29/05/2013 08:29,0.184,0
8145997,29/05/2013 08:59,0.18,0
8145997,29/05/2013 09:29,0.13,0
8145997,29/05/2013 09:59,0.18,0
8145997,29/05/2013 10:29,0.124,0
8145997,29/05/2013 10:59,0.37,0
8145997,29/05/2013 11:29,0.432,0
8145997,29/05/2013 11:59,1.498,0
8145997,29/05/2013 12:29,0.451,0
8145997,29/05/2013 12:59,0.222,0
8145997,29/05/2013 13:29,0.199,0
8145997,29/05/2013 13:59,0.533,0
8145997,29/05/2013 14:29,1.161,0
8145997,29/05/2013 14:59,0.455,0
8145997,29/05/2013 15:29,0.22,0
8145997,29/05/2013 15:59,0.258,0
8145997,29/05/2013 16:29,0.265,0
8145997,29/05/2013 16:59,0.246,0
8145997,29/05/2013 17:29,0.27,0
8145997,29/05/2013 17:59,0.259,0
8145997,29/05/2013 18:29,0.314,0
8145997,29/05/2013 18:59,0.414,0
8145997,29/05/2013 19:29,0.473,0
8145997,29/05/2013 19:59,0.742,0
8145997,29/05/2013 20:29,0.802,0
8145997,29/05/2013 20:59,1.14,0
8145997,29/05/2013 21:29,0.486,0
8145997,29/05/2013 21:59,0.376,0
8145997,29/05/2013 22:29,0.462,0
8145997,29/05/2013 22:59,0.336,1.202
8145997,29/05/2013 23:29,0.32,2.505
8145997,29/05/2013 23:59,0.332,2.498
8145997,30/05/2013 00:29,0.306,2.518
8145997,30/05/2013 00:59,0.237,2.498
8145997,30/05/2013 01:29,0.253,0.065
8145997,30/05/2013 01:59,0.283,0
8145997,30/05/2013 02:29,0.194,1.048
8145997,30/05/2013 02:59,0.138,0
8145997,30/05/2013 03:29,0.071,0
8145997,30/05/2013 03:59,0.064,0
8145997,30/05/2013 04:29,0.107,0
8145997,30/05/2013 04:59,0.169,0
8145997,30/05/2013 05:29,0.118,0
8145997,30/05/2013 05:59,0.243,0
8145997,30/05/2013 06:29,0.155,0.905
8145997,30/05/2013 06:59,0.104,0
8145997,30/05/2013 07:29,0.136,0
8145997,30/05/2013 07:59,0.15,0
8145997,30/05/2013 08:29,0.089,0
8145997,30/05/2013 08:59,0.111,0
8145997,30/05/2013 09:29,0.125,0
8145997,30/05/2013 09:59,0.143,0
8145997,30/05/2013 10:29,0.184,0
8145997,30/05/2013 10:59,0.076,0
8145997,30/05/2013 11:29,0.344,0
8145997,30/05/2013 11:59,0.417,0
8145997,30/05/2013 12:29,0.318,0
8145997,30/05/2013 12:59,0.169,0
8145997,30/05/2013 13:29,0.167,0
8145997,30/05/2013 13:59,0.216,0
8145997,30/05/2013 14:29,0.116,0
8145997,30/05/2013 14:59,0.333,0
8145997,30/05/2013 15:29,0.258,0
8145997,30/05/2013 15:59,0.402,0
8145997,30/05/2013 16:29,0.332,0
8145997,30/05/2013 16:59,0.37,0
8145997,30/05/2013 17:29,0.262,0
8145997,30/05/2013 17:59,0.635,0
8145997,30/05/2013 18:29,0.805,0
8145997,30/05/2013 18:59,0.542,0
8145997,30/05/2013 19:29,1.284,0
8145997,30/05/2013 19:59,0.897,0
8145997,30/05/2013 20:29,1.159,0
8145997,30/05/2013 20:59,0.484,0
8145997,30/05/2013 21:29,0.38,0
8145997,30/05/2013 21:59,0.432,0
8145997,30/05/2013 22:29,0.381,0.236
8145997,30/05/2013 22:59,0.302,2.516
8145997,30/05/2013 23:29,0.332,2.511
8145997,30/05/2013 23:59,0.265,2.48
8145997,31/05/2013 00:29,0.348,0.202
8145997,31/05/2013 00:59,0.299,0.769
8145997,31/05/2013 01:29,0.232,0.27
8145997,31/05/2013 01:59,0.205,0
8145997,31/05/2013 02:29,0.065,0
8145997,31/05/2013 02:59,0.133,0
8145997,31/05/2013 03:29,0.175,0
8145997,31/05/2013 03:59,0.065,0
8145997,31/05/2013 04:29,0.071,0
8145997,31/05/2013 04:59,0.091,0
8145997,31/05/2013 05:29,0.284,0.887
8145997,31/05/2013 05:59,0.249,0
8145997,31/05/2013 06:29,0.1,0
8145997,31/05/2013 06:59,0.127,0.885
8145997,31/05/2013 07:29,0.082,0
8145997,31/05/2013 07:59,0.117,0
8145997,31/05/2013 08:29,0.203,0
8145997,31/05/2013 08:59,0.147,0
8145997,31/05/2013 09:29,0.128,0
8145997,31/05/2013 09:59,0.168,0
8145997,31/05/2013 10:29,0.893,0
8145997,31/05/2013 10:59,0.437,0
8145997,31/05/2013 11:29,0.188,0
8145997,31/05/2013 11:59,0.695,0
8145997,31/05/2013 12:29,0.621,0
8145997,31/05/2013 12:59,0.203,0
8145997,31/05/2013 13:29,0.288,0
8145997,31/05/2013 13:59,0.237,0
8145997,31/05/2013 14:29,0.365,0
8145997,31/05/2013 14:59,0.373,0
8145997,31/05/2013 15:29,0.274,0
8145997,31/05/2013 15:59,0.291,0
8145997,31/05/2013 16:29,0.246,0
8145997,31/05/2013 16:59,0.402,0
8145997,31/05/2013 17:29,0.393,0
8145997,31/05/2013 17:59,0.349,0
8145997,31/05/2013 18:29,0.489,0
8145997,31/05/2013 18:59,0.366,0
8145997,31/05/2013 19:29,0.435,0
8145997,31/05/2013 19:59,0.548,0
8145997,31/05/2013 20:29,0.452,0
8145997,31/05/2013 20:59,0.493,0
8145997,31/05/2013 21:29,0.312,0
8145997,31/05/2013 21:59,0.447,0
8145997,31/05/2013 22:29,0.416,2.464
8145997,31/05/2013 22:59,0.41,2.48
8145997,31/05/2013 23:29,0.375,1.755
8145997,31/05/2013 23:59,0.338,0
8145997,01/06/2013 00:29,0.28,1.034
8145997,01/06/2013 00:59,0.286,0
8145997,01/06/2013 01:29,0.338,0
8145997,01/06/2013 01:59,0.228,0
8145997,01/06/2013 02:29,0.09,0
8145997,01/06/2013 02:59,0.107,0
8145997,01/06/2013 03:29,0.061,0
8145997,01/06/2013 03:59,0.123,0
8145997,01/06/2013 04:29,0.245,0.237
8145997,01/06/2013 04:59,0.155,0.625
8145997,01/06/2013 05:29,0.125,0
8145997,01/06/2013 05:59,0.084,0
8145997,01/06/2013 06:29,0.102,0
8145997,01/06/2013 06:59,0.285,0
8145997,01/06/2013 07:29,0.234,0
8145997,01/06/2013 07:59,0.262,0.895
8145997,01/06/2013 08:29,0.209,0
8145997,01/06/2013 08:59,0.175,0.849
8145997,01/06/2013 09:29,0.247,0
8145997,01/06/2013 09:59,0.236,0
8145997,01/06/2013 10:29,0.212,0
8145997,01/06/2013 10:59,0.14,0.782
8145997,01/06/2013 11:29,0.292,0
8145997,01/06/2013 11:59,0.098,0
8145997,01/06/2013 12:29,0.25,0
8145997,01/06/2013 12:59,0.283,0
8145997,01/06/2013 13:29,0.159,0
8145997,01/06/2013 13:59,0.21,0
8145997,01/06/2013 14:29,0.174,0.708
8145997,01/06/2013 14:59,0.111,0
8145997,01/06/2013 15:29,0.18,0
8145997,01/06/2013 15:59,0.296,0
8145997,01/06/2013 16:29,0.348,0
8145997,01/06/2013 16:59,0.289,0
8145997,01/06/2013 17:29,0.361,0
8145997,01/06/2013 17:59,0.253,0
8145997,01/06/2013 18:29,0.202,0
8145997,01/06/2013 18:59,0.267,0
8145997,01/06/2013 19:29,0.433,0
8145997,01/06/2013 19:59,0.348,0
8145997,01/06/2013 20:29,0.324,0
8145997,01/06/2013 20:59,0.296,0
8145997,01/06/2013 21:29,0.27,0
8145997,01/06/2013 21:59,0.267,0
8145997,01/06/2013 22:29,0.341,0.698
8145997,01/06/2013 22:59,0.362,1.516
8145997,01/06/2013 23:29,0.331,0
8145997,01/06/2013 23:59,0.256,0
8145997,02/06/2013 00:29,0.286,0
8145997,02/06/2013 00:59,0.248,0
8145997,02/06/2013 01:29,0.357,0.04
8145997,02/06/2013 01:59,0.308,0.766
8145997,02/06/2013 02:29,0.35,0
8145997,02/06/2013 02:59,0.204,0
8145997,02/06/2013 03:29,0.165,1.021
8145997,02/06/2013 03:59,0.106,0
8145997,02/06/2013 04:29,0.166,0
8145997,02/06/2013 04:59,0.174,0
8145997,02/06/2013 05:29,0.19,0
8145997,02/06/2013 05:59,0.104,0
8145997,02/06/2013 06:29,0.097,0.101
8145997,02/06/2013 06:59,0.123,0.655
8145997,02/06/2013 07:29,0.136,0
8145997,02/06/2013 07:59,0.148,0
8145997,02/06/2013 08:29,0.136,0
8145997,02/06/2013 08:59,0.096,0.328
8145997,02/06/2013 09:29,0.078,0.52
8145997,02/06/2013 09:59,0.181,0
8145997,02/06/2013 10:29,0.241,0
8145997,02/06/2013 10:59,0.153,0
8145997,02/06/2013 11:29,0.139,0
8145997,02/06/2013 11:59,0.083,0.766
8145997,02/06/2013 12:29,0.331,0
8145997,02/06/2013 12:59,0.307,0
8145997,02/06/2013 13:29,0.313,0
8145997,02/06/2013 13:59,0.304,0
8145997,02/06/2013 14:29,0.271,0.748
8145997,02/06/2013 14:59,0.239,0
8145997,02/06/2013 15:29,0.271,0
8145997,02/06/2013 15:59,0.304,0
8145997,02/06/2013 16:29,0.296,0
8145997,02/06/2013 16:59,0.422,0
8145997,02/06/2013 17:29,0.899,0
8145997,02/06/2013 17:59,1.135,0
8145997,02/06/2013 18:29,0.462,0
8145997,02/06/2013 18:59,0.495,0
8145997,02/06/2013 19:29,1.273,0
8145997,02/06/2013 19:59,0.635,0
8145997,02/06/2013 20:29,0.406,0
8145997,02/06/2013 20:59,0.342,0
8145997,02/06/2013 21:29,0.389,0
8145997,02/06/2013 21:59,0.438,0
8145997,02/06/2013 22:29,0.363,0
8145997,02/06/2013 22:59,0.273,1.524
8145997,02/06/2013 23:29,0.292,2.506
8145997,02/06/2013 23:59,0.306,0.932
8145997,03/06/2013 00:29,0.341,0
8145997,03/06/2013 00:59,0.298,0.749
8145997,03/06/2013 01:29,0.245,0.209
8145997,03/06/2013 01:59,0.139,0
8145997,03/06/2013 02:29,0.113,0
8145997,03/06/2013 02:59,0.211,0.629
8145997,03/06/2013 03:29,0.135,1.929
8145997,03/06/2013 03:59,0.102,0
8145997,03/06/2013 04:29,0.081,0
8145997,03/06/2013 04:59,0.063,0
8145997,03/06/2013 05:29,0.347,0.738
8145997,03/06/2013 05:59,0.174,0.149
8145997,03/06/2013 06:29,0.328,1.181
8145997,03/06/2013 06:59,0.137,0
8145997,03/06/2013 07:29,0.096,0
8145997,03/06/2013 07:59,0.106,0
8145997,03/06/2013 08:29,0.124,0
8145997,03/06/2013 08:59,0.118,0
8145997,03/06/2013 09:29,0.092,0
8145997,03/06/2013 09:59,0.094,0
8145997,03/06/2013 10:29,0.233,0
8145997,03/06/2013 10:59,0.214,0
8145997,03/06/2013 11:29,0.169,0
8145997,03/06/2013 11:59,0.074,0
8145997,03/06/2013 12:29,0.098,0
8145997,03/06/2013 12:59,0.319,0
8145997,03/06/2013 13:29,0.197,0
8145997,03/06/2013 13:59,0.369,0
8145997,03/06/2013 14:29,0.183,0
8145997,03/06/2013 14:59,0.203,0
8145997,03/06/2013 15:29,0.147,0
8145997,03/06/2013 15:59,0.191,0
8145997,03/06/2013 16:29,0.284,0
8145997,03/06/2013 16:59,0.326,0
8145997,03/06/2013 17:29,0.234,0
8145997,03/06/2013 17:59,0.249,0
8145997,03/06/2013 18:29,0.228,0
8145997,03/06/2013 18:59,0.895,0
8145997,03/06/2013 19:29,0.413,0
8145997,03/06/2013 19:59,0.428,0
8145997,03/06/2013 20:29,0.622,0
8145997,03/06/2013 20:59,0.646,0
8145997,03/06/2013 21:29,0.688,0
8145997,03/06/2013 21:59,0.416,0
8145997,03/06/2013 22:29,0.299,0
8145997,03/06/2013 22:59,0.352,0.845
8145997,03/06/2013 23:29,0.304,2.51
8145997,03/06/2013 23:59,0.322,2.52
8145997,04/06/2013 00:29,0.29,0.277
8145997,04/06/2013 00:59,0.274,0.29
8145997,04/06/2013 01:29,0.239,0.753
8145997,04/06/2013 01:59,0.275,0
8145997,04/06/2013 02:29,0.328,0
8145997,04/06/2013 02:59,0.166,0
8145997,04/06/2013 03:29,0.044,0
8145997,04/06/2013 03:59,0.069,0
8145997,04/06/2013 04:29,0.111,0
8145997,04/06/2013 04:59,0.132,0
8145997,04/06/2013 05:29,0.082,0.854
8145997,04/06/2013 05:59,0.255,0
8145997,04/06/2013 06:29,0.16,0
8145997,04/06/2013 06:59,0.139,0
8145997,04/06/2013 07:29,0.126,0
8145997,04/06/2013 07:59,0.12,0
8145997,04/06/2013 08:29,0.145,0
8145997,04/06/2013 08:59,0.158,0
8145997,04/06/2013 09:29,0.198,0
8145997,04/06/2013 09:59,0.145,0
8145997,04/06/2013 10:29,0.146,0
8145997,04/06/2013 10:59,0.128,0
8145997,04/06/2013 11:29,0.11,0
8145997,04/06/2013 11:59,0.191,0
8145997,04/06/2013 12:29,0.178,0
8145997,04/06/2013 12:59,0.176,0
8145997,04/06/2013 13:29,0.13,0
8145997,04/06/2013 13:59,0.233,0
8145997,04/06/2013 14:29,0.18,0
8145997,04/06/2013 14:59,0.196,0
8145997,04/06/2013 15:29,0.209,0
8145997,04/06/2013 15:59,0.128,0
8145997,04/06/2013 16:29,0.282,0
8145997,04/06/2013 16:59,0.261,0
8145997,04/06/2013 17:29,0.278,0
8145997,04/06/2013 17:59,0.395,0
8145997,04/06/2013 18:29,0.356,0
8145997,04/06/2013 18:59,0.303,0
8145997,04/06/2013 19:29,0.709,0
8145997,04/06/2013 19:59,1.214,0
8145997,04/06/2013 20:29,0.386,0
8145997,04/06/2013 20:59,0.663,0
8145997,04/06/2013 21:29,0.448,0
8145997,04/06/2013 21:59,0.498,0
8145997,04/06/2013 22:29,0.482,0
8145997,04/06/2013 22:59,0.423,0.426
8145997,04/06/2013 23:29,0.44,2.516
8145997,04/06/2013 23:59,0.45,2.48
8145997,05/06/2013 00:29,0.362,2.285
8145997,05/06/2013 00:59,0.471,0.638
8145997,05/06/2013 01:29,0.391,1.472
8145997,05/06/2013 01:59,0.369,1.237
8145997,05/06/2013 02:29,0.288,1.728
8145997,05/06/2013 02:59,0.129,0.236
8145997,05/06/2013 03:29,0.08,0
8145997,05/06/2013 03:59,0.053,0
8145997,05/06/2013 04:29,0.127,0
8145997,05/06/2013 04:59,0.177,0.433
8145997,05/06/2013 05:29,0.238,0.386
8145997,05/06/2013 05:59,0.125,0
8145997,05/06/2013 06:29,0.111,0
8145997,05/06/2013 06:59,0.134,0
8145997,05/06/2013 07:29,0.125,0
8145997,05/06/2013 07:59,0.084,0
8145997,05/06/2013 08:29,0.081,0
8145997,05/06/2013 08:59,0.094,0
8145997,05/06/2013 09:29,0.103,0
8145997,05/06/2013 09:59,0.228,0
8145997,05/06/2013 10:29,0.156,0
8145997,05/06/2013 10:59,0.16,0
8145997,05/06/2013 11:29,0.086,0
8145997,05/06/2013 11:59,0.163,0
8145997,05/06/2013 12:29,0.217,0
8145997,05/06/2013 12:59,0.249,0
8145997,05/06/2013 13:29,0.291,0
8145997,05/06/2013 13:59,0.333,0
8145997,05/06/2013 14:29,0.346,0
8145997,05/06/2013 14:59,0.281,0
8145997,05/06/2013 15:29,0.328,0
8145997,05/06/2013 15:59,0.334,0
8145997,05/06/2013 16:29,0.489,0
8145997,05/06/2013 16:59,0.584,0
8145997,05/06/2013 17:29,0.584,0
8145997,05/06/2013 17:59,0.517,0
8145997,05/06/2013 18:29,0.457,0
8145997,05/06/2013 18:59,0.636,0
8145997,05/06/2013 19:29,0.442,0
8145997,05/06/2013 19:59,0.605,0
8145997,05/06/2013 20:29,0.368,0
8145997,05/06/2013 20:59,0.326,0
8145997,05/06/2013 21:29,0.257,0
8145997,05/06/2013 21:59,0.384,0
8145997,05/06/2013 22:29,0.317,0
8145997,05/06/2013 22:59,0.331,2.194
8145997,05/06/2013 23:29,0.303,2.501
8145997,05/06/2013 23:59,0.263,2.509
8145997,06/06/2013 00:29,0.328,2.5
8145997,06/06/2013 00:59,0.329,2.401
8145997,06/06/2013 01:29,0.338,0
8145997,06/06/2013 01:59,0.302,0
8145997,06/06/2013 02:29,0.261,1.067
8145997,06/06/2013 02:59,0.229,0
8145997,06/06/2013 03:29,0.131,0
8145997,06/06/2013 03:59,0.163,0
8145997,06/06/2013 04:29,0.083,0
8145997,06/06/2013 04:59,0.063,0
8145997,06/06/2013 05:29,0.281,0
8145997,06/06/2013 05:59,0.209,0
8145997,06/06/2013 06:29,0.631,1.104
8145997,06/06/2013 06:59,0.518,0
8145997,06/06/2013 07:29,0.519,0
8145997,06/06/2013 07:59,1.003,0
8145997,06/06/2013 08:29,1.058,0
8145997,06/06/2013 08:59,0.163,0
8145997,06/06/2013 09:29,0.122,0
8145997,06/06/2013 09:59,0.085,0
8145997,06/06/2013 10:29,0.09,0
8145997,06/06/2013 10:59,0.181,0
8145997,06/06/2013 11:29,0.134,0
8145997,06/06/2013 11:59,0.166,0
8145997,06/06/2013 12:29,0.104,0
8145997,06/06/2013 12:59,0.143,0
8145997,06/06/2013 13:29,0.148,0
8145997,06/06/2013 13:59,0.19,0
8145997,06/06/2013 14:29,0.19,0
8145997,06/06/2013 14:59,0.267,0
8145997,06/06/2013 15:29,0.25,0
8145997,06/06/2013 15:59,0.251,0
8145997,06/06/2013 16:29,0.329,0
8145997,06/06/2013 16:59,0.32,0
8145997,06/06/2013 17:29,0.258,0
8145997,06/06/2013 17:59,0.235,0
8145997,06/06/2013 18:29,0.243,0
8145997,06/06/2013 18:59,0.279,0
8145997,06/06/2013 19:29,0.317,0
8145997,06/06/2013 19:59,0.369,0
8145997,06/06/2013 20:29,0.458,0
8145997,06/06/2013 20:59,0.324,0
8145997,06/06/2013 21:29,0.528,0
8145997,06/06/2013 21:59,0.537,0
8145997,06/06/2013 22:29,0.398,0
8145997,06/06/2013 22:59,0.375,0.323
8145997,06/06/2013 23:29,0.351,2.489
8145997,06/06/2013 23:59,0.25,2.497
8145997,07/06/2013 00:29,0.286,0.371
8145997,07/06/2013 00:59,0.314,0.379
8145997,07/06/2013 01:29,0.37,0.646
8145997,07/06/2013 01:59,0.33,0
8145997,07/06/2013 02:29,0.288,0
8145997,07/06/2013 02:59,0.248,0
8145997,07/06/2013 03:29,0.281,0
8145997,07/06/2013 03:59,0.156,0
8145997,07/06/2013 04:29,0.175,0
8145997,07/06/2013 04:59,0.109,0
8145997,07/06/2013 05:29,0.112,0.856
8145997,07/06/2013 05:59,0.052,0
8145997,07/06/2013 06:29,0.289,0
8145997,07/06/2013 06:59,0.183,0
8145997,07/06/2013 07:29,0.143,0
8145997,07/06/2013 07:59,0.071,0
8145997,07/06/2013 08:29,0.095,0
8145997,07/06/2013 08:59,0.159,0
8145997,07/06/2013 09:29,0.326,0
8145997,07/06/2013 09:59,0.256,0
8145997,07/06/2013 10:29,0.237,0
8145997,07/06/2013 10:59,0.137,0
8145997,07/06/2013 11:29,0.1,0
8145997,07/06/2013 11:59,0.16,0
8145997,07/06/2013 12:29,0.179,0
8145997,07/06/2013 12:59,0.188,0
8145997,07/06/2013 13:29,0.151,0
8145997,07/06/2013 13:59,0.235,0
8145997,07/06/2013 14:29,0.299,0
8145997,07/06/2013 14:59,0.218,0
8145997,07/06/2013 15:29,0.299,0
8145997,07/06/2013 15:59,0.298,0
8145997,07/06/2013 16:29,0.326,0
8145997,07/06/2013 16:59,0.425,0
8145997,07/06/2013 17:29,0.269,0
8145997,07/06/2013 17:59,0.334,0
8145997,07/06/2013 18:29,0.34,0
8145997,07/06/2013 18:59,0.55,0
8145997,07/06/2013 19:29,0.398,0
8145997,07/06/2013 19:59,0.7,0
8145997,07/06/2013 20:29,0.397,0
8145997,07/06/2013 20:59,0.38,0
8145997,07/06/2013 21:29,0.366,0
8145997,07/06/2013 21:59,0.447,0
8145997,07/06/2013 22:29,0.368,0
8145997,07/06/2013 22:59,0.297,1.765
8145997,07/06/2013 23:29,0.279,2.493
8145997,07/06/2013 23:59,0.294,2.492
8145997,08/06/2013 00:29,0.392,1.901
8145997,08/06/2013 00:59,0.281,0
8145997,08/06/2013 01:29,0.29,1.076
8145997,08/06/2013 01:59,0.25,0
8145997,08/06/2013 02:29,0.233,0
8145997,08/06/2013 02:59,0.168,0
8145997,08/06/2013 03:29,0.077,0
8145997,08/06/2013 03:59,0.095,0
8145997,08/06/2013 04:29,0.051,0
8145997,08/06/2013 04:59,0.254,0
